Inn; FullName ; shortname ; region ; founder ; Kpp ; students_2018 ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7202027463;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ТЮМЕНСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ КУЛЬТУРЫ"" "; ТЮМЕНСКИЙ ГОСУДАРСТВЕННЫЙ ИНСТИТУТ КУЛЬТУРЫ ; Тюменская область ; Министерство культуры Российской Федерации ; 720 301 001.00   ; 1 383.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7106003011;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ТУЛЬСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" "; ТУЛЬСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ; Тульская область ; Министерство образования и науки Российской Федерации ; 710 601 001.00   ; 14 971.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7107030811;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ТУЛЬСКИЙ ГОСУДАРСТВЕННЫЙ ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ ИМ. Л.Н. ТОЛСТОГО"" "; ТУЛЬСКИЙ ГОСУДАРСТВЕННЫЙ ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ ИМ. Л.Н. ТОЛСТОГО ; Тульская область ; Министерство образования и науки Российской Федерации ; 710 701 001.00   ; 6 105.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7018007264;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ТОМСКИЙ ПОЛИТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ"" "; НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ТОМСКИЙ ПОЛИТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ; Томская область ; Министерство образования и науки Российской Федерации ; 701 701 001.00   ; 15 041.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7018012970;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ТОМСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" "; НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ТОМСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ; Томская область ; Министерство образования и науки Российской Федерации ; 701 701 001.00   ; 14 925.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7018013613;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""СИБИРСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ "; СИБИРСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ; Томская область ; Министерство здравоохранения Российской Федерации ; 701 701 001.00   ; 5 079.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7021000043;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ТОМСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ СИСТЕМ УПРАВЛЕНИЯ И РАДИОЭЛЕКТРОНИКИ"" "; ТОМСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ СИСТЕМ УПРАВЛЕНИЯ И РАДИОЭЛЕКТРОНИКИ ; Томская область ; Министерство образования и науки Российской Федерации ; 701 701 001.00   ; 10 559.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7020000080;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ТОМСКИЙ ГОСУДАРСТВЕННЫЙ АРХИТЕКТУРНО-СТРОИТЕЛЬНЫЙ УНИВЕРСИТЕТ"" "; ТОМСКИЙ ГОСУДАРСТВЕННЫЙ АРХИТЕКТУРНО-СТРОИТЕЛЬНЫЙ УНИВЕРСИТЕТ ; Томская область ; Министерство образования и науки Российской Федерации ; 701 701 001.00   ; 6 577.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
7018017907;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ТОМСКИЙ ГОСУДАРСТВЕННЫЙ ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ"" "; ТОМСКИЙ ГОСУДАРСТВЕННЫЙ ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ ; Томская область ; Министерство образования и науки Российской Федерации ; 701 701 001.00   ; 6 750.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6905010888;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ТВЕРСКОЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ "; ТВЕРСКОЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ; Тверская область ; Министерство здравоохранения Российской Федерации ; 695 001 001.00   ; 3 588.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6905000791;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ТВЕРСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" "; ТВЕРСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ; Тверская область ; Министерство образования и науки Российской Федерации ; 695 001 001.00   ; 8 676.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6902010135;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ТВЕРСКОЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ"" "; ТВЕРСКОЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ; Тверская область ; Министерство образования и науки Российской Федерации ; 695 201 001.00   ; 7 324.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6902016151;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ТВЕРСКАЯ ГОСУДАРСТВЕННАЯ СЕЛЬСКОХОЗЯЙСТВЕННАЯ АКАДЕМИЯ"" "; ТВЕРСКАЯ ГОСУДАРСТВЕННАЯ СЕЛЬСКОХОЗЯЙСТВЕННАЯ АКАДЕМИЯ ; Тверская область ; Министерство сельского хозяйства Российской Федерации ; 695 201 001.00   ; 2 514.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6831012790;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ТАМБОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ Г.Р. ДЕРЖАВИНА"" "; ТАМБОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ Г.Р. ДЕРЖАВИНА ; Тамбовская область ; Министерство образования и науки Российской Федерации ; 682 901 001.00   ; 10 552.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6831006362;" федеральное государственное бюджетное образовательное учреждение высшего образования ""Тамбовский государственный технический университет"" "; Тамбовский государственный технический университет ; Тамбовская область ; Министерство образования и науки Российской Федерации ; 682 901 001.00   ; 7 030.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6827002894;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""МИЧУРИНСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ"" "; МИЧУРИНСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ ; Тамбовская область ; Министерство сельского хозяйства Российской Федерации ; 682 701 001.00   ; 7 288.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6831015328; Тамбовский государственный музыкально-педагогический институт им. С.В. Рахманинова ;" Государственное бюджетное образовательное учреждение высшего образования ""Тамбовский государственный музыкально-педагогический институт им. С.В. Рахманинова"" "; Тамбовская область ; Управление культуры и архивного дела Тамбовской области ; 682 901 001.00   ; 409.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
2635014955;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""СЕВЕРО-КАВКАЗСКИЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ"" "; СЕВЕРО-КАВКАЗСКИЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ ; Ставропольский край ; Министерство образования и науки Российской Федерации ; 263 401 001.00   ; 23 250.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
2634003069;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""СТАВРОПОЛЬСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ"" "; СТАВРОПОЛЬСКИЙ ГОСУДАРСТВЕННЫЙ АГРАРНЫЙ УНИВЕРСИТЕТ ; Ставропольский край ; Министерство сельского хозяйства Российской Федерации ; 263 401 001.00   ; 9 699.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
2633003556;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""СТАВРОПОЛЬСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ "; СТАВРОПОЛЬСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ; Ставропольский край ; Министерство здравоохранения Российской Федерации ; 263 401 001.00   ; 4 736.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
2632016915;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ПЯТИГОРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" "; ПЯТИГОРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ; Ставропольский край ; Министерство образования и науки Российской Федерации ; 263 201 001.00   ; 3 719.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
2635028429; Ставропольский государственный педагогический институт ;" Государственное бюджетное образовательное учреждение высшего образования ""Ставропольский государственный педагогический институт"" "; Ставропольский край ; Министерство образования и молодежной политики Ставропольского края ; 263 501 001.00   ; 5 273.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
2631019060; НЕВИННОМЫССКИЙ ГОСУДАРСТВЕННЫЙ ГУМАНИТАРНО-ТЕХНИЧЕСКИЙ ИНСТИТУТ ;" ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""НЕВИННОМЫССКИЙ ГОСУДАРСТВЕННЫЙ ГУМАНИТАРНО-ТЕХНИЧЕСКИЙ ИНСТИТУТ"" "; Ставропольский край ; Министерство образования и молодежной политики Ставропольского края ; 263 101 001.00   ; 3 441.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6731001113;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""СМОЛЕНСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ "; СМОЛЕНСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ; Смоленская область ; Министерство здравоохранения Российской Федерации ; 673 101 001.00   ; 4 155.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6731011390;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""СМОЛЕНСКАЯ ГОСУДАРСТВЕННАЯ АКАДЕМИЯ ФИЗИЧЕСКОЙ КУЛЬТУРЫ. СПОРТА И ТУРИЗМА"" "; СМОЛЕНСКАЯ ГОСУДАРСТВЕННАЯ АКАДЕМИЯ ФИЗИЧЕСКОЙ КУЛЬТУРЫ. СПОРТА И ТУРИЗМА ; Смоленская область ; Министерство спорта Российской Федерации ; 673 101 001.00   ; 1 838.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6730015219;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""СМОЛЕНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"" "; СМОЛЕНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ; Смоленская область ; Министерство образования и науки Российской Федерации ; 673 001 001.00   ; 4 740.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6730015177;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""СМОЛЕНСКАЯ ГОСУДАРСТВЕННАЯ СЕЛЬСКОХОЗЯЙСТВЕННАЯ АКАДЕМИЯ"" "; СМОЛЕНСКАЯ ГОСУДАРСТВЕННАЯ СЕЛЬСКОХОЗЯЙСТВЕННАЯ АКАДЕМИЯ ; Смоленская область ; Министерство сельского хозяйства Российской Федерации ; 673 001 001.00   ; 1 739.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6731028242; Смоленский государственный институт искусств ;" областное государственное бюджетное образовательное учреждение высшего образования ""Смоленский государственный институт искусств"" "; Смоленская область ; Администрация Смоленской области ; 673 101 001.00   ; 461.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6660003190;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ ИМЕНИ ПЕРВОГО ПРЕЗИДЕНТА РОССИИ Б.Н. ЕЛЬЦИНА"" "; УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ ИМЕНИ ПЕРВОГО ПРЕЗИДЕНТА РОССИИ Б.Н. ЕЛЬЦИНА ; Свердловская область ; Министерство образования и науки Российской Федерации ; 667 001 001.00   ; 34 292.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6659014366;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""УРАЛЬСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПУТЕЙ СООБЩЕНИЯ"" "; УРАЛЬСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПУТЕЙ СООБЩЕНИЯ ; Свердловская область ; Федеральное агентство железнодорожного транспорта ; 665 901 001.00   ; 9 836.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
6661003675;" ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""УРАЛЬСКИЙ ГОСУДАРСТВЕННЫЙ ЭКОНОМИЧЕСКИЙ УНИВЕРСИТЕТ"" "; УРАЛЬСКИЙ ГОСУДАРСТВЕННЫЙ ЭКОНОМИЧЕСКИЙ УНИВЕРСИТЕТ ; Свердловская область ; Министерство образования и науки Российской Федерации ; 667 101 001.00   ; 13 694.00   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
